time_s,input_V,output_V
2.932300000000e-07,-1.000000000000e+00,4.292202119555e+296
2.932400000000e-07,-1.000000000000e+00,3.996727226994e+296
2.932500000000e-07,-1.000000000000e+00,3.637557047909e+296
2.932600000000e-07,-1.000000000000e+00,3.216117560319e+296
2.932700000000e-07,-1.000000000000e+00,2.734675789624e+296
2.932800000000e-07,-1.000000000000e+00,2.196351715972e+296
2.932900000000e-07,-1.000000000000e+00,1.605120158418e+296
2.933000000000e-07,1.000000000000e+00,9.658021351534e+295
2.933100000000e-07,1.000000000000e+00,2.840453058536e+295
2.933200000000e-07,1.000000000000e+00,-4.337067809758e+295
2.933300000000e-07,1.000000000000e+00,-1.180256786996e+296
2.933400000000e-07,1.000000000000e+00,-1.947707047038e+296
2.933500000000e-07,1.000000000000e+00,-2.727524273532e+296
2.933600000000e-07,1.000000000000e+00,-3.510615234352e+296
2.933700000000e-07,1.000000000000e+00,-4.287412987078e+296
2.933800000000e-07,1.000000000000e+00,-5.047973101732e+296
2.933900000000e-07,1.000000000000e+00,-5.782079152993e+296
2.934000000000e-07,1.000000000000e+00,-6.479356613550e+296
2.934100000000e-07,1.000000000000e+00,-7.129394134600e+296
2.934200000000e-07,1.000000000000e+00,-7.721871059487e+296
2.934300000000e-07,1.000000000000e+00,-8.246689884119e+296
2.934400000000e-07,1.000000000000e+00,-8.694112255136e+296
2.934500000000e-07,1.000000000000e+00,-9.054896985743e+296
2.934600000000e-07,1.000000000000e+00,-9.320438471715e+296
2.934700000000e-07,1.000000000000e+00,-9.482903808049e+296
2.934800000000e-07,1.000000000000e+00,-9.535366841935e+296
2.934900000000e-07,1.000000000000e+00,-9.471937351763e+296
2.935000000000e-07,1.000000000000e+00,-9.287883516121e+296
2.935100000000e-07,1.000000000000e+00,-8.979745832684e+296
2.935200000000e-07,1.000000000000e+00,-8.545440665355e+296
2.935300000000e-07,1.000000000000e+00,-7.984351640072e+296
2.935400000000e-07,1.000000000000e+00,-7.297407175815e+296
2.935500000000e-07,1.000000000000e+00,-6.487142527855e+296
2.935600000000e-07,1.000000000000e+00,-5.557744835351e+296
2.935700000000e-07,1.000000000000e+00,-4.515079804533e+296
2.935800000000e-07,1.000000000000e+00,-3.366698821594e+296
2.935900000000e-07,1.000000000000e+00,-2.121825474937e+296
2.936000000000e-07,1.000000000000e+00,-7.913206734909e+295
2.936100000000e-07,1.000000000000e+00,6.123742251681e+295
2.936200000000e-07,1.000000000000e+00,2.075316618056e+296
2.936300000000e-07,1.000000000000e+00,3.582164271514e+296
2.936400000000e-07,1.000000000000e+00,5.116299153131e+296
2.936500000000e-07,1.000000000000e+00,6.659973001457e+296
2.936600000000e-07,1.000000000000e+00,8.194473861359e+296
2.936700000000e-07,1.000000000000e+00,9.700312515821e+296
2.936800000000e-07,1.000000000000e+00,1.115742744700e+297
2.936900000000e-07,1.000000000000e+00,1.254540666419e+297
2.937000000000e-07,-1.000000000000e+00,1.384372444782e+297
2.937100000000e-07,-1.000000000000e+00,1.503199078031e+297
2.937200000000e-07,-1.000000000000e+00,1.609021097129e+297
2.937300000000e-07,-1.000000000000e+00,1.699905273889e+297
2.937400000000e-07,-1.000000000000e+00,1.774011778638e+297
2.937500000000e-07,-1.000000000000e+00,1.829621471624e+297
2.937600000000e-07,-1.000000000000e+00,1.865162995678e+297
2.937700000000e-07,-1.000000000000e+00,1.879239324301e+297
2.937800000000e-07,-1.000000000000e+00,1.870653409604e+297
2.937900000000e-07,-1.000000000000e+00,1.838432568799e+297
2.938000000000e-07,-1.000000000000e+00,1.781851246368e+297
2.938100000000e-07,-1.000000000000e+00,1.700451791957e+297
2.938200000000e-07,-1.000000000000e+00,1.594062901492e+297
2.938300000000e-07,-1.000000000000e+00,1.462815381286e+297
2.938400000000e-07,-1.000000000000e+00,1.307154911904e+297
2.938500000000e-07,-1.000000000000e+00,1.127851510425e+297
2.938600000000e-07,-1.000000000000e+00,9.260054163871e+296
2.938700000000e-07,-1.000000000000e+00,7.030491580077e+296
2.938800000000e-07,-1.000000000000e+00,4.607455911093e+296
2.938900000000e-07,-1.000000000000e+00,2.011817433078e+296
2.939000000000e-07,-1.000000000000e+00,-7.324165988599e+295
2.939100000000e-07,-1.000000000000e+00,-3.598250626537e+296
2.939200000000e-07,-1.000000000000e+00,-6.555893647987e+296
2.939300000000e-07,-1.000000000000e+00,-9.572995969862e+296
2.939400000000e-07,-1.000000000000e+00,-1.261492900382e+297
2.939500000000e-07,-1.000000000000e+00,-1.564510668293e+297
2.939600000000e-07,-1.000000000000e+00,-1.862534648949e+297
2.939700000000e-07,-1.000000000000e+00,-2.151626749831e+297
2.939800000000e-07,-1.000000000000e+00,-2.427772225611e+297
2.939900000000e-07,-1.000000000000e+00,-2.686925874636e+297
2.940000000000e-07,-1.000000000000e+00,-2.925060813648e+297
2.940100000000e-07,-1.000000000000e+00,-3.138219347965e+297
2.940200000000e-07,-1.000000000000e+00,-3.322565405285e+297
2.940300000000e-07,-1.000000000000e+00,-3.474437956591e+297
2.940400000000e-07,-1.000000000000e+00,-3.590404807873e+297
2.940500000000e-07,-1.000000000000e+00,-3.667316112461e+297
2.940600000000e-07,-1.000000000000e+00,-3.702356926245e+297
2.940700000000e-07,-1.000000000000e+00,-3.693098107693e+297
2.940800000000e-07,-1.000000000000e+00,-3.637544851834e+297
2.940900000000e-07,-1.000000000000e+00,-3.534182142952e+297
2.941000000000e-07,-1.000000000000e+00,-3.382016414900e+297
2.941100000000e-07,-1.000000000000e+00,-3.180612721152e+297
2.941200000000e-07,-1.000000000000e+00,-2.930126739267e+297
2.941300000000e-07,-1.000000000000e+00,-2.631330966364e+297
2.941400000000e-07,-1.000000000000e+00,-2.285634503729e+297
2.941500000000e-07,-1.000000000000e+00,-1.895095879586e+297
2.941600000000e-07,-1.000000000000e+00,-1.462428419267e+297
2.941700000000e-07,-1.000000000000e+00,-9.909977411775e+296
2.941800000000e-07,-1.000000000000e+00,-4.848110346433e+296
2.941900000000e-07,-1.000000000000e+00,5.150213862796e+295
2.942000000000e-07,-1.000000000000e+00,6.127176847834e+296
2.942100000000e-07,-1.000000000000e+00,1.193053525656e+297
2.942200000000e-07,-1.000000000000e+00,1.786214815112e+297
2.942300000000e-07,-1.000000000000e+00,2.385447675339e+297
2.942400000000e-07,-1.000000000000e+00,2.983601191659e+297
2.942500000000e-07,-1.000000000000e+00,3.573197289432e+297
2.942600000000e-07,-1.000000000000e+00,4.146508000857e+297
2.942700000000e-07,-1.000000000000e+00,4.695639514265e+297
2.942800000000e-07,-1.000000000000e+00,5.212622285357e+297
2.942900000000e-07,-1.000000000000e+00,5.689506380274e+297
2.943000000000e-07,-1.000000000000e+00,6.118461115878e+297
2.943100000000e-07,-1.000000000000e+00,6.491877964773e+297
2.943200000000e-07,-1.000000000000e+00,6.802475602868e+297
2.943300000000e-07,-1.000000000000e+00,7.043405897267e+297
2.943400000000e-07,-1.000000000000e+00,7.208359563306e+297
2.943500000000e-07,-1.000000000000e+00,7.291670163157e+297
2.943600000000e-07,-1.000000000000e+00,7.288415075759e+297
2.943700000000e-07,-1.000000000000e+00,7.194512040206e+297
2.943800000000e-07,-1.000000000000e+00,7.006809863087e+297
2.943900000000e-07,-1.000000000000e+00,6.723171885617e+297
